SMILES,Solvent,Ex (nm),Em (nm),ST (nm),QY,¦Å (cm-1M-1),Log(¦Å)
CN(C)c1ccc(/C=C/c2c3ccccc3c3ccccc3[n+]2C)cc1,CCO,,,,,33113,4.52
CN(C)c1ccc(/C=C/c2c3ccccc3nc3ccccc23)cc1,CCO,,,,,28400,4.4533
CN(C)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)cc3)nc(/C=C/c3ccc(C(F)(F)F)cc3)n2)cc1,CC1=CC=CC=C1,,486,,,,
CN(C)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)cc3)nc(/C=C/c3ccc(C(F)(F)F)cc3)n2)cc1,C1CCOC1,,533,,,,
CN(C)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)cc3)nc(/C=C/c3ccc(C(F)(F)F)cc3)n2)cc1,CC(=O)C,,565,,,,
CN(C)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)cc3)nc(/C=C/c3ccc(C(F)(F)F)cc3)n2)cc1,CC#N,,587,,,,
CN(C)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)cc3)nc(/C=C/c3ccc(C(F)(F)F)cc3)n2)cc1,CS(=O)C,,592,,,,
CN(C)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)cc3)nc(/C=C/c3ccc(N(C)C)cc3)n2)cc1,C1CCOC1,,521,,,,
CN(C)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)cc3)nc(/C=C/c3ccc(N(C)C)cc3)n2)cc1,CC(=O)C,,558,,,,
CN(C)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)cc3)nc(/C=C/c3ccc(N(C)C)cc3)n2)cc1,CC#N,,577,,,,
CN(C)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)cc3)nc(/C=C/c3ccc(N(C)C)cc3)n2)cc1,CS(=O)C,,601,,,,
CN(C)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)cc3)nc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)n2)cc1,CC1=CC=CC=C1,,480,,,,
CN(C)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)cc3)nc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)n2)cc1,C1CCOC1,,521,,,,
CN(C)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)cc3)nc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)n2)cc1,CC(=O)C,,561,,,,
CN(C)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)cc3)nc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)n2)cc1,CC#N,,584,,,,
CN(C)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)cc3)nc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)n2)cc1,CS(=O)C,,596,,,,
CN(C)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)cc3)nc(/C=C/c3ccccc3)n2)cc1,C1CCOC1,,526,,,,
CN(C)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)cc3)nc(/C=C/c3ccccc3)n2)cc1,CC(=O)C,,563,,,,
CN(C)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)cc3)nc(/C=C/c3ccccc3)n2)cc1,CC#N,,587,,,,
CN(C)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)cc3)nc(/C=C/c3ccccc3)n2)cc1,CS(=O)C,,601,,,,
CN(C)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)cc3)nc(N)n2)cc1,CC1=CC=CC=C1,414,466,52,0.65,44000,4.6435
CN(C)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)cc3)nc(N)n2)cc1,C(Cl)(Cl)Cl,426,511,85,0.55,36000,4.5563
CN(C)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)cc3)ncn2)cc1,C(Cl)Cl,429,530,101,0.4,42100,4.6243
CN(C)c1ccc(/C=C/c2cc[n+](C)c3ccccc23)cc1,CC(=O)C,540,,,,,
CN(C)c1ccc(/C=C/c2cc[n+](C)c3ccccc23)cc1,CO,543,,,,,
CN(C)c1ccc(/C=C/c2cc[n+](C)cc2)cc1,CS(=O)C,471,610,139,,,
CN(C)c1ccc(/C=C/c2cc[n+](C)cc2)cc1,CCO,480,594,114,,,
CN(C)c1ccc(/C=C/c2cc[n+](C)cc2)cc1,C(Cl)(Cl)Cl,500,585,85,,,
CN(C)c1ccc(/C=C/c2cc[n+](C)cc2)cc1,CCOC(=O)C,464,595,131,,,
CN(C)c1ccc(/C=C/c2cc[n+](C)cc2)cc1,C1CCOC1,483,590,107,,,
CN(C)c1ccc(/C=C/c2cc[n+](C)cc2)cc1,C1=CC=NC=C1,494,605,111,,,
CN(C)c1ccc(/C=C/c2cc[n+](C)cc2)cc1,CN(C)C=O,471,596,125,,,
CN(C)c1ccc(/C=C/c2cc[n+](C)cc2)cc1,C(Cl)Cl,522,608,86,,,
CN(C)c1ccc(/C=C/c2cc[n+](C)cc2)cc1,CC(=O)C,474,602,128,,,
CN(C)c1ccc(/C=C/c2cc[n+](C)cc2)cc1,O,448,597,149,,,
CN(C)c1ccc(/C=C/c2cc[n+](C)cc2)cc1,CC#N,470,605,135,,,
CN(C)c1ccc(/C=C/c2cc[n+](C)cc2)cc1,CO,476,596,120,,,
CN(C)c1ccc(/C=C/c2cc[n+](Cc3cc(C[n+]4ccc(/C=C/c5ccc(N(C)C)cc5)cc4)cc(C[n+]4ccc(/C=C/c5ccc(N(C)C)cc5)cc4)c3)cc2)cc1,CO,498,618,120,,25000,4.3979
CN(C)c1ccc(/C=C/c2cc[n+](Cc3cc(C[n+]4ccc(/C=C/c5ccc(N(C)C)cc5)cc4)cc(C[n+]4ccc(/C=C/c5ccc(N(C)C)cc5)cc4)c3)cc2)cc1,CCO,498,613,115,,28000,4.4472
CN(C)c1ccc(/C=C/c2cc[n+](Cc3cc(C[n+]4ccc(/C=C/c5ccc(N(C)C)cc5)cc4)cc(C[n+]4ccc(/C=C/c5ccc(N(C)C)cc5)cc4)c3)cc2)cc1,CS(=O)C,491,627,136,,30000,4.4771
CN(C)c1ccc(/C=C/c2cc[n+](Cc3cc(C[n+]4ccc(/C=C/c5ccc(N(C)C)cc5)cc4)cc(C[n+]4ccc(/C=C/c5ccc(N(C)C)cc5)cc4)c3)cc2)cc1,C(Cl)Cl,500,600,100,,33000,4.5185
CN(C)c1ccc(/C=C/c2cc[n+](Cc3cc(C[n+]4ccc(/C=C/c5ccc(N(C)C)cc5)cc4)cc(C[n+]4ccc(/C=C/c5ccc(N(C)C)cc5)cc4)c3)cc2)cc1,C(Cl)(Cl)Cl,500,580,80,,29000,4.4624
CN(C)c1ccc(/C=C/c2cc[n+](Cc3cc(C[n+]4ccc(/C=C/c5ccc(N(C)C)cc5)cc4)cc(C[n+]4ccc(/C=C/c5ccc(N(C)C)cc5)cc4)c3)cc2)cc1,C1COCCO1,480,580,100,,30000,4.4771
CN(C)c1ccc(/C=C/c2cc[n+](CCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)cc2)cc1,CC#N,488,609,121,,,
CN(C)c1ccc(/C=C/c2cc[n+](CCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)cc2)cc1,CS(=O)C,485,610,125,,,
CN(C)c1ccc(/C=C/c2cc[n+](CCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)cc2)cc1,CCO,500,601,101,,,
CN(C)c1ccc(/C=C/c2cc[n+](CCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)cc2)cc1,CC(=O)C,484,608,124,,,
CN(C)c1ccc(/C=C/c2cc[n+](CCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)cc2)cc1,C(Cl)(Cl)Cl,501,566,65,,,
CN(C)c1ccc(/C=C/c2cc[n+](CCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)cc2)cc1,C1=CC=NC=C1,498,598,100,,,
CN(C)c1ccc(/C=C/c2cc[n+](CCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)cc2)cc1,CN(C)C=O,485,607,122,,,
CN(C)c1ccc(/C=C/c2cc[n+](CCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)cc2)cc1,O,466,597,131,,,
CN(C)c1ccc(/C=C/c2cc[n+](CCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)cc2)cc1,CO,494,604,110,,,
CN(C)c1ccc(/C=C/c2cc[n+](CCCCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)cc2)cc1,CC#N,478,605,127,,,
CN(C)c1ccc(/C=C/c2cc[n+](CCCCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)cc2)cc1,CS(=O)C,479,610,131,,,
CN(C)c1ccc(/C=C/c2cc[n+](CCCCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)cc2)cc1,CCO,492,598,106,,,
CN(C)c1ccc(/C=C/c2cc[n+](CCCCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)cc2)cc1,CC(=O)C,476,604,128,,,
CN(C)c1ccc(/C=C/c2cc[n+](CCCCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)cc2)cc1,C(Cl)(Cl)Cl,494,574,80,,,
CN(C)c1ccc(/C=C/c2cc[n+](CCCCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)cc2)cc1,C1=CC=NC=C1,490,596,106,,,
CN(C)c1ccc(/C=C/c2cc[n+](CCCCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)cc2)cc1,CN(C)C=O,478,607,129,,,
CN(C)c1ccc(/C=C/c2cc[n+](CCCCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)cc2)cc1,O,457,597,140,,,
CN(C)c1ccc(/C=C/c2cc[n+](CCCCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)cc2)cc1,CO,484,600,116,,,
CN(C)c1ccc(/C=C/c2cc[n+](CCCCCCCCCCCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)cc2)cc1,CC#N,473,602,129,,,
CN(C)c1ccc(/C=C/c2cc[n+](CCCCCCCCCCCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)cc2)cc1,CS(=O)C,476,607,131,,,
CN(C)c1ccc(/C=C/c2cc[n+](CCCCCCCCCCCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)cc2)cc1,CCO,484,593,109,,,
CN(C)c1ccc(/C=C/c2cc[n+](CCCCCCCCCCCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)cc2)cc1,CC(=O)C,476,602,126,,,
CN(C)c1ccc(/C=C/c2cc[n+](CCCCCCCCCCCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)cc2)cc1,C(Cl)(Cl)Cl,491,580,89,,,
CN(C)c1ccc(/C=C/c2cc[n+](CCCCCCCCCCCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)cc2)cc1,C1=CC=NC=C1,489,598,109,,,
CN(C)c1ccc(/C=C/c2cc[n+](CCCCCCCCCCCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)cc2)cc1,CN(C)C=O,473,602,129,,,
CN(C)c1ccc(/C=C/c2cc[n+](CCCCCCCCCCCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)cc2)cc1,O,462,597,135,,,
CN(C)c1ccc(/C=C/c2cc[n+](CCCCCCCCCCCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)cc2)cc1,CO,478,597,119,,,
CN(C)c1ccc(/C=C/c2cc[n+](CCCOCC(COCCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)(COCCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)COCCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)cc2)cc1,CO,486,608,122,,141000,5.1492
CN(C)c1ccc(/C=C/c2cc[n+](CCCOCC(COCCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)(COCCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)COCCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)cc2)cc1,CCO,484,604,120,,164000,5.2148
CN(C)c1ccc(/C=C/c2cc[n+](CCCOCC(COCCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)(COCCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)COCCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)cc2)cc1,CS(=O)C,479,621,142,,144000,5.1584
CN(C)c1ccc(/C=C/c2cc[n+](CCCOCC(COCCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)(COCCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)COCCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)cc2)cc1,C(Cl)Cl,489,597,108,,135000,5.1303
CN(C)c1ccc(/C=C/c2cc[n+](CCCOCC(COCCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)(COCCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)COCCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)cc2)cc1,C(Cl)(Cl)Cl,489,585,96,,155000,5.1903
CN(C)c1ccc(/C=C/c2cc[n+](CCCOCC(COCCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)(COCCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)COCCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)cc2)cc1,C1COCCO1,460,576,116,,148000,5.1703
CN(C)c1ccc(/C=C/c2cc[n+](CCCS(=O)(=O)[O-])c3ccccc23)cc1,CO,547,,,0.53,,
CN(C)c1ccc(/C=C/c2cc[n+](CCCS(=O)(=O)[O-])cc2)cc1,CO,480,,,0.47,,
CN(C)c1ccc(/C=C/c2cc3ccccc3c[n+]2C)cc1,C(Cl)Cl,441,539,98,,,
CN(C)c1ccc(/C=C/c2cc3ccccc3c[n+]2C)cc1,CC(=O)C,425,,,,,
CN(C)c1ccc(/C=C/c2cc3ccccc3c[n+]2C)cc1,CO,425,,,,,
CN(C)c1ccc(/C=C/c2cc3ccccc3c[n+]2C)cc1,CC#N,422,530,108,,,
CN(C)c1ccc(/C=C/c2ccc([N+](=O)[O-])c(O)c2)cc1,C1CCCCC1,447,529,82,0.11,,
CN(C)c1ccc(/C=C/c2ccc([N+](=O)[O-])c(O)c2)cc1,C1CCOC1,455,,,,,
CN(C)c1ccc(/C=C/c2ccc([N+](=O)[O-])c(O)c2)cc1,CC#N,454,,,,,
CN(C)c1ccc(/C=C/c2ccc([N+](=O)[O-])c(O)c2)cc1,CO,455,,,,,
CN(C)c1ccc(/C=C/c2ccc(C(c3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)(c3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)c3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)cc2)cc1,C(Cl)(Cl)Cl,,,,,100348,5.0015
CN(C)c1ccc(/C=C/c2ccc(-c3cc(-c4ccccn4)nc(-c4ccccn4)c3)cc2)cc1,C1CCOC1,375,536,161,0.54,,
CN(C)c1ccc(/C=C/c2ccc(-c3cc(-c4ccccn4)nc(-c4ccccn4)c3)cc2)cc1,C(Cl)Cl,381,542,161,0.62,,
CN(C)c1ccc(/C=C/c2ccc(-c3cc(-c4ccccn4)nc(-c4ccccn4)c3)cc2)cc1,CC#N,379,602,223,0.41,,
CN(C)c1ccc(/C=C/c2ccc(-c3cc(-c4ccccn4)nc(-c4ccccn4)c3)cc2)cc1,CCO,379,592,213,0.24,,
CN(C)c1ccc(/C=C/c2ccc(-c3ccc(/C=C/c4ccc(N(C)C)cc4)s3)s2)cc1,CC1=CC=CC=C1,458,521,63,0.26,,
CN(C)c1ccc(/C=C/c2ccc(-c3ccc(/C=C/c4ccc(N(C)C)cc4)s3)s2)cc1,C1CCOC1,,535,,0.24,,
CN(C)c1ccc(/C=C/c2ccc(-c3ccc(/C=C/c4ccc(N(C)C)cc4)s3)s2)cc1,CC(=O)C,,564,,0.2,,
CN(C)c1ccc(/C=C/c2ccc(-c3ccc(/C=C/c4ccc(N(C)C)cc4)s3)s2)cc1,CC#N,,574,,,,
CN(C)c1ccc(/C=C/c2ccc(-c3ccc(/C=C/c4ccc(N(C)C)cc4)s3)s2)cc1,CN(C)C=O,,583,,0.18,,
CN(C)c1ccc(/C=C/c2ccc(-c3nc(CN)c(CN)n3C)cc2)cc1,C1CCCCC1,376,437,61,0.17,,
CN(C)c1ccc(/C=C/c2ccc(-c3nc(CN)c(CN)n3C)cc2)cc1,CC#N,380,530,150,0.002,49659,4.696
CN(C)c1ccc(/C=C/c2ccc(-c3nc(CN)c(CN)n3C)cc2)cc1,CO,378,514,136,0.002,43853,4.642
CN(C)c1ccc(/C=C/c2ccc(-c3nnc(-c4ccc(-c5cc6ccccc6s5)cc4)o3)cc2)cc1,CO,335,404,69,,,
CN(C)c1ccc(/C=C/c2ccc(-c3nnc(-c4ccc(-c5cc6ccccc6s5)cc4)o3)cc2)cc1,CS(=O)C,340,408,68,,,
CN(C)c1ccc(/C=C/c2ccc(-c3nnc(-c4ccc(-c5cc6ccccc6s5)cc4)o3)cc2)cc1,CN(C)C=O,338,401,63,,,
CN(C)c1ccc(/C=C/c2ccc(-c3nnc(-c4ccc(-c5cc6ccccc6s5)cc4)o3)cc2)cc1,CC#N,334,397,63,,,
CN(C)c1ccc(/C=C/c2ccc(-c3nnc(-c4ccc(-c5cc6ccccc6s5)cc4)o3)cc2)cc1,CC(=O)C,337,395,58,,,
CN(C)c1ccc(/C=C/c2ccc(CN)cc2)cc1,CCCCCC,378,415,37,0.025,,
CN(C)c1ccc(/C=C/c2ccc(CN)cc2)cc1,CCOCC,380,475,95,0.032,,
CN(C)c1ccc(/C=C/c2ccc(CN)cc2)cc1,C1CCOC1,385,499,114,0.049,,
CN(C)c1ccc(/C=C/c2ccc(CN)cc2)cc1,CCO,383,524,141,0.071,,
CN(C)c1ccc(/C=C/c2ccc(CN)cc2)cc1,CC#N,383,530,147,0.121,,
CN(C)c1ccc(/C=C/c2ccc3c(ccc4ccccc43)[o+]2)cc1,C(Cl)Cl,,,,,98000,4.9912
CN(C)c1ccc(/C=C/c2ccc3c(ccc4ccccc43)[o+]2)cc1,CC#N,,,,,82000,4.9138
CN(C)c1ccc(/C=C/c2ccc3ccccc3[n+]2C)cc1,CC(=O)C,522,,,,,
CN(C)c1ccc(/C=C/c2ccc3ccccc3[n+]2C)cc1,CO,523,,,,,
CN(C)c1ccc(/C=C/c2ccc3ccccc3[n+]2C)cc1,CC#N,519,618,99,,,
CN(C)c1ccc(/C=C/c2ccc3ncnc(Nc4ccccc4)c3c2)cc1,C(Cl)(Cl)Cl,381,495,114,0.28,28800,4.4594
CN(C)c1ccc(/C=C/c2ccccc2)cc1,CCCCCC,347,379,32,0.03,,
CN(C)c1ccc(/C=C/c2ccccc2)cc1,CC#N,351,440,89,0.04,,
CN(C)c1ccc(/C=C/c2ccccn2)cc1,C1CCCCC1,352,418,66,0.017,,
CN(C)c1ccc(/C=C/c2ccccn2)cc1,CCCCCC,352,416,64,0.016,,
CN(C)c1ccc(/C=C/c2ccccn2)cc1,CCOCC,350,429,79,0.022,,
CN(C)c1ccc(/C=C/c2ccccn2)cc1,C1COCCO1,355,438,83,0.031,,
CN(C)c1ccc(/C=C/c2ccccn2)cc1,C1CCOC1,355,453,98,0.042,,
CN(C)c1ccc(/C=C/c2ccccn2)cc1,CCOC(=O)C,352,449,97,0.03,,
CN(C)c1ccc(/C=C/c2ccccn2)cc1,CN(C)C=O,367,469,102,0.051,,
CN(C)c1ccc(/C=C/c2ccccn2)cc1,CS(=O)C,370,478,108,0.054,,
CN(C)c1ccc(/C=C/c2ccccn2)cc1,CC#N,355,473,118,0.048,,
CN(C)c1ccc(/C=C/c2ccccn2)cc1,CCO,357,476,119,0.032,,
CN(C)c1ccc(/C=C/c2ccccn2)cc1,CO,362,482,120,0.019,,
CN(C)c1ccc(/C=C/c2ccccn2)cc1,O,348,512,164,0.015,,
CN(C)c1ccc(/C=C/c2cccnn2)cc1,C1CCOC1,369,476,107,,,
CN(C)c1ccc(/C=C/c2cccnn2)cc1,CC#N,369,509,140,,,
CN(C)c1ccc(/C=C/c2cccnn2)cc1,CS(=O)C,380,518,138,,,
CN(C)c1ccc(/C=C/c2ccnc(/C=C/c3ccc(N(C)C)cc3)n2)cc1,CC1=CC=CC=C1,,455,,,,
CN(C)c1ccc(/C=C/c2ccnc(/C=C/c3ccc(N(C)C)cc3)n2)cc1,C1CCOC1,,484,,,,
CN(C)c1ccc(/C=C/c2ccnc(/C=C/c3ccc(N(C)C)cc3)n2)cc1,CC(=O)C,,523,,,,
CN(C)c1ccc(/C=C/c2ccnc(/C=C/c3ccc(N(C)C)cc3)n2)cc1,CC#N,,513,,,,
CN(C)c1ccc(/C=C/c2ccnc(/C=C/c3ccc(N(C)C)cc3)n2)cc1,CS(=O)C,,527,,,,
CN(C)c1ccc(/C=C/c2ccncn2)cc1,C(Cl)Cl,393,488,95,0.15,28600,4.4564
CN(C)c1ccc(/C=C/c2cnc(/C=C/c3ccc(CN)cc3)o2)cc1,C(Cl)Cl,432,640,208,0.5,28700,4.4579
CN(C)c1ccc(/C=C/c2cnc(-c3ccncc3)o2)cc1,C(Cl)Cl,396,550,154,0.65,21000,4.3222
CN(C)c1ccc(/C=C/c2cnc(CCc3ccc(CN)cc3)o2)cc1,C(Cl)Cl,390,515,125,0.24,35700,4.5527
CN(C)c1ccc(/C=C/c2cnc3ccccc3n2)cc1,C(Cl)Cl,427,570,143,0.59,22400,4.3502
CN(C)c1ccc(/C=C/c2cnc3ccccc3n2)cc1,C1CCOC1,424,556,132,,,
CN(C)c1ccc(/C=C/c2cnc3ccccc3n2)cc1,CC#N,424,611,187,,,
CN(C)c1ccc(/C=C/c2cnc3ccccc3n2)cc1,CS(=O)C,435,622,187,,,
CN(C)c1ccc(/C=C/c2cnccn2)cc1,C(Cl)Cl,389,511,122,0.17,19000,4.2788
CN(C)c1ccc(/C=C/c2nc(/C=C/c3ccc(N(C)C)cc3)c3ccccc3n2)cc1,C1CCCCC1,,503,,,,
CN(C)c1ccc(/C=C/c2nc(/C=C/c3ccc(N(C)C)cc3)c3ccccc3n2)cc1,C1CCOC1,,540,,,,
CN(C)c1ccc(/C=C/c2nc(/C=C/c3ccc(N(C)C)cc3)c3ccccc3n2)cc1,CC#N,,570,,,,
CN(C)c1ccc(/C=C/c2nc(/C=C/c3ccc(N(C)C)cc3)c3ccccc3n2)cc1,CS(=O)C,,580,,,,
CN(C)c1ccc(/C=C/c2nc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)n2)cc1,CC1=CC=CC=C1,,495,,,,
CN(C)c1ccc(/C=C/c2nc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)n2)cc1,C1CCOC1,,512,,,,
CN(C)c1ccc(/C=C/c2nc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)n2)cc1,CC(=O)C,,552,,,,
CN(C)c1ccc(/C=C/c2nc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)n2)cc1,CC#N,,574,,,,
CN(C)c1ccc(/C=C/c2nc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)n2)cc1,CS(=O)C,,577,,,,
CN(C)c1ccc(/C=C/c2nc(N3CCOCC3)c3c([n+]2[O-])CCCC3)cc1,C(Cl)Cl,420,523,103,0.01,33000,4.5185
CN(C)c1ccc(/C=C/c2nc3c(ccc4ccccc43)s2)cc1,C1CCCCC1,402,468,66,0.012,30600,4.4857
CN(C)c1ccc(/C=C/c2nc3c(ccc4ccccc43)s2)cc1,CC#N,409,524,115,0.008,37500,4.574
CN(C)c1ccc(/C=C/c2nc3c4ccccc4c4ccccc4c3[nH]2)cc1,C(Cl)(Cl)Cl,393,467,74,0.035,52500,4.7202
CN(C)c1ccc(/C=C/c2nc3c4ccccc4c4ccccc4c3[nH]2)cc1,CN(C)C=O,392,478,86,0.04,32800,4.5159
CN(C)c1ccc(/C=C/c2nc3c4ccccc4c4ccccc4c3[nH]2)cc1,CS(=O)C,396,480,84,0.067,37600,4.5752
CN(C)c1ccc(/C=C/c2nc3c4ccccc4c4ccccc4c3[nH]2)cc1,CCOCC,386,448,62,0.147,37700,4.5763
CN(C)c1ccc(/C=C/c2nc3c4ccccc4c4ccccc4c3[nH]2)cc1,C1COCCO1,389,436,47,0.176,33900,4.5302
CN(C)c1ccc(/C=C/c2nc3c4ccccc4c4ccccc4c3[nH]2)cc1,CCOC(=O)C,387,460,73,0.048,34700,4.5403
CN(C)c1ccc(/C=C/c2nc3c4ccccc4c4ccccc4c3[nH]2)cc1,CC#N,389,476,87,0.058,47300,4.6749
CN(C)c1ccc(/C=C/c2nc3c4ccccc4c4ccccc4c3[nH]2)cc1,C1CCOC1,390,463,73,0.055,34100,4.5328
CN(C)c1ccc(/C=C/c2nc3c4ccccc4c4ccccc4c3[nH]2)cc1,CC1=CC=CC=C1,386,430,44,0.195,36100,4.5575
CN(C)c1ccc(/C=C/c2nc3c4ccccc4c4ccccc4c3o2)cc1,CC#N,399,498,99,0.27,44600,4.6493
CN(C)c1ccc(/C=C/c2nc3cc(Br)ccc3nc2-c2ccccc2)cc1,C1COCCO1,445,555,110,0.14,26500,4.4232
CN(C)c1ccc(/C=C/c2nc3cc(Br)ccc3nc2-c2ccccc2)cc1,C(Cl)Cl,453,601,148,0.17,27900,4.4456
CN(C)c1ccc(/C=C/c2nc3cc(Br)ccc3nc2-c2ccccc2)cc1,CC#N,448,643,195,0.01,27700,4.4425
CN(C)c1ccc(/C=C/c2nc3ccc(Br)cc3nc2-c2ccccc2)cc1,C1COCCO1,445,555,110,0.19,24800,4.3945
CN(C)c1ccc(/C=C/c2nc3ccc(Br)cc3nc2-c2ccccc2)cc1,C(Cl)Cl,453,602,149,0.17,27500,4.4393
CN(C)c1ccc(/C=C/c2nc3ccc(Br)cc3nc2-c2ccccc2)cc1,CC#N,448,648,200,0.01,27500,4.4393
CN(C)c1ccc(/C=C/c2nc3ccc(N(C)C)cc3oc2=O)cc1,CC1=CC=CC=C1,486,567,81,0.57,,
CN(C)c1ccc(/C=C/c2nc3ccc(N(C)C)cc3oc2=O)cc1,C1COCCO1,479,581,102,0.59,,
CN(C)c1ccc(/C=C/c2nc3ccc(N(C)C)cc3oc2=O)cc1,C(Cl)(Cl)Cl,497,627,130,0.52,,
CN(C)c1ccc(/C=C/c2nc3ccc(N(C)C)cc3oc2=O)cc1,CCOC(=O)C,483,587,104,0.52,,
CN(C)c1ccc(/C=C/c2nc3ccc(N(C)C)cc3oc2=O)cc1,C(Cl)Cl,495,619,124,0.55,,
CN(C)c1ccc(/C=C/c2nc3ccc(N(C)C)cc3oc2=O)cc1,CN(C)C=O,498,650,152,0.22,,
